"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","P (sex=Female)DT","P (sex=Male)DT","Prediction (sex)DT","P (sex=Female)LR","P (sex=Male)LR","Prediction (sex)LR"
18,"Private",266287,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,25,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.5387885802078072,0.46121141979219277,"Female"
18,"Private",114008,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.5242131387821266,0.4757868612178734,"Female"
18,"Private",205894,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,25,"United-States","<=50K","34 or less",0.2,0.8,"Male",0.5407358295342772,0.45926417046572277,"Female"
18,"Private",205004,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,26,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.5494084117148073,0.4505915882851927,"Female"
18,"Private",111476,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.028037383177570093,0.9719626168224299,"Male",0.11387284806524149,0.8861271519347584,"Male"
18,"Private",210828,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","Other","Male",0,0,30,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.1535930662251793,0.8464069337748207,"Male"
18,"Private",173255,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",1055,0,25,"United-States","<=50K","34 or less",0.05,0.95,"Male",0.09348567131462841,0.9065143286853716,"Male"
18,"Private",127388,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less",0.75,0.25,"Female",0.4986718099723373,0.5013281900276626,"Male"
18,"Private",92112,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less",0.7777777777777778,0.2222222222222222,"Female",0.5586364058750686,0.4413635941249314,"Female"
18,"Private",60981,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.518339117155034,0.48166088284496594,"Female"
18,"Private",133654,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less",0.75,0.25,"Female",0.6690053175733052,0.33099468242669483,"Female"
18,"Private",276540,"12th",8,"Never-married","Sales","Own-child","Black","Female",0,0,15,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.5646186159855683,0.4353813840144317,"Female"
18,"Private",148952,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,24,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.5775646036270553,0.4224353963729446,"Female"
18,"Private",31008,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.5836365784951514,0.41636342150484873,"Female"
18,"Private",210574,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less",0.9444444444444444,0.05555555555555555,"Female",0.563259124377288,0.4367408756227121,"Female"
18,"Private",212936,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,15,"United-States","<=50K","34 or less",0.9333333333333333,0.06666666666666667,"Female",0.6066869405531711,0.3933130594468289,"Female"
18,"Private",452452,"10th",6,"Never-married","Priv-house-serv","Own-child","Black","Female",0,0,20,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.9490436878016327,0.05095631219836722,"Female"
18,"Private",137363,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.5099819386079423,0.4900180613920577,"Female"
18,"Private",171088,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,10,"United-States","<=50K","34 or less",0.6,0.4,"Female",0.6320145055437576,0.3679854944562424,"Female"
18,"Private",159561,"11th",7,"Never-married","Transport-moving","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less",0.060240963855421686,0.9397590361445783,"Male",0.09900402777959894,0.9009959722204011,"Male"
18,"Private",261276,"Some-college",10,"Never-married","Prof-specialty","Own-child","Black","Female",0,1602,40,"Cambodia","<=50K","34 or less",1.0,0.0,"Female",0.5244447039823474,0.47555529601765256,"Female"
18,"Private",151150,"10th",6,"Never-married","Farming-fishing","Own-child","White","Male",0,0,27,"United-States","<=50K","34 or less",0.03125,0.96875,"Male",0.09546346045685952,0.9045365395431404,"Male"
18,"Private",141363,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.5179932908917363,0.48200670910826365,"Female"
18,"Private",170183,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less",0.375,0.625,"Male",0.5892697794972327,0.4107302205027673,"Female"
18,"State-gov",30687,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,10,"United-States","<=50K","34 or less",0.9230769230769231,0.07692307692307693,"Female",0.8011222312445909,0.198877768755409,"Female"
18,"Private",265099,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,16,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.5666200629368763,0.4333799370631237,"Female"
18,"Private",195372,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.5661090338540635,0.4338909661459365,"Female"
18,"Private",163787,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K","34 or less",0.9991554054054054,8.445945945945946E-4,"Female",0.9987021395343749,0.0012978604656250778,"Female"
18,"Private",132986,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States","<=50K","34 or less",0.8888888888888888,0.1111111111111111,"Female",0.5666376866457994,0.4333623133542006,"Female"
18,"Private",126125,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less",0.375,0.625,"Male",0.6025093926809159,0.39749060731908414,"Female"
18,"Private",108892,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,12,"United-States","<=50K","34 or less",0.060240963855421686,0.9397590361445783,"Male",0.19390206685037314,0.8060979331496269,"Male"
18,"Private",168740,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","<=50K","34 or less",0.060240963855421686,0.9397590361445783,"Male",0.13005267128422476,0.8699473287157753,"Male"
18,"Private",173585,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,15,"Peru","<=50K","34 or less",0.6,0.4,"Female",0.6636201781793098,0.33637982182069026,"Female"
18,"Private",162840,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less",0.3333333333333333,0.6666666666666666,"Male",0.48800179532939275,0.5119982046706072,"Male"
18,"Private",67793,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Female",0,0,60,"United-States","<=50K","34 or less",0.08333333333333333,0.9166666666666666,"Male",0.4035057020290612,0.5964942979709388,"Male"
18,"Self-emp-not-inc",29582,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.007575757575757576,0.9924242424242424,"Male",0.041422052083372164,0.9585779479166278,"Male"
18,"Private",110142,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less",0.4,0.6,"Male",0.722276720290864,0.27772327970913596,"Female"
18,"Private",280603,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.47021900579473,0.5297809942052699,"Male"
18,"Private",404868,"11th",7,"Never-married","Sales","Own-child","Black","Female",0,1602,20,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.540485798756918,0.4595142012430819,"Female"
18,"Local-gov",55658,"10th",6,"Never-married","Other-service","Own-child","White","Male",0,0,25,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.6291586477085545,0.37084135229144555,"Female"
18,"Private",348588,"12th",8,"Never-married","Prof-specialty","Own-child","Black","Male",0,0,25,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.5036983457658835,0.49630165423411654,"Female"
18,"Private",434430,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States","<=50K","34 or less",0.8666666666666667,0.13333333333333333,"Female",0.48149813697480004,0.5185018630252,"Male"
18,"Private",171964,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Female",0,1602,20,"United-States","<=50K","34 or less",0.8,0.2,"Female",0.5610834842024901,0.4389165157975099,"Female"
18,"Private",120243,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States","<=50K","34 or less",0.8888888888888888,0.1111111111111111,"Female",0.6416435859665761,0.3583564140334239,"Female"
18,"Private",62972,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,16,"United-States","<=50K","34 or less",0.8461538461538461,0.15384615384615385,"Female",0.6272246865192229,0.3727753134807771,"Female"
18,"Private",157131,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.5087061386338746,0.4912938613661254,"Female"
18,"Federal-gov",280728,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,32,"United-States","<=50K","34 or less",0.6,0.4,"Female",0.3753117561515165,0.6246882438484834,"Male"
18,"Private",324011,"9th",5,"Never-married","Farming-fishing","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less",0.02027027027027027,0.9797297297297297,"Male",0.07516370906676127,0.9248362909332387,"Male"
18,"Private",152044,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,3,"United-States","<=50K","34 or less",0.8888888888888888,0.1111111111111111,"Female",0.6367229219967214,0.3632770780032785,"Female"
18,"Private",152246,"Some-college",10,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Male",0,0,16,"United-States","<=50K","34 or less",0.16666666666666666,0.8333333333333334,"Male",0.6461102014178236,0.3538897985821763,"Female"
18,"Private",337046,"10th",6,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.3789774929678897,0.6210225070321104,"Male"
18,"Private",137646,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.6104991266500396,0.38950087334996036,"Female"
18,"Private",237646,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.6923434462499288,0.3076565537500711,"Female"
18,"Private",157131,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Female",0,0,12,"United-States","<=50K","34 or less",0.8,0.2,"Female",0.6380311499606331,0.3619688500393668,"Female"
18,"Private",110142,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.48356546666642564,0.5164345333335743,"Male"
18,"Private",174926,"9th",5,"Never-married","Other-service","Own-child","White","Male",0,0,15,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.5159565514016686,0.4840434485983313,"Female"
18,"Private",56613,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less",0.020833333333333332,0.9791666666666666,"Male",0.2518332959581782,0.7481667040418218,"Male"
18,"Private",37720,"10th",6,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.2894804477257905,0.7105195522742095,"Male"
18,"Private",200525,"11th",7,"Never-married","Prof-specialty","Own-child","White","Female",0,0,25,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.53981042112689,0.4601895788731099,"Female"
18,"Private",156608,"11th",7,"Never-married","Prof-specialty","Own-child","White","Female",0,0,25,"United-States","<=50K","34 or less",0.75,0.25,"Female",0.5533926399643974,0.4466073600356026,"Female"
18,"Private",347336,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,12,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.48902346405235947,0.5109765359476406,"Male"
18,"Private",41381,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,1602,20,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.5844325098129073,0.4155674901870927,"Female"
19,"Private",168294,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.0776434758419354,0.9223565241580647,"Male"
19,"Private",104112,"HS-grad",9,"Never-married","Sales","Unmarried","Black","Male",0,0,30,"Haiti","<=50K","34 or less",0.9090909090909091,0.09090909090909091,"Female",0.7357232833046535,0.26427671669534647,"Female"
19,"Private",80710,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less",0.05263157894736842,0.9473684210526315,"Male",0.5094728501226845,0.49052714987731555,"Female"
19,"Private",194095,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.7058823529411765,0.29411764705882354,"Female",0.4777226135205172,0.5222773864794829,"Male"
19,"Private",124265,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.028037383177570093,0.9719626168224299,"Male",0.12021605525709808,0.8797839447429019,"Male"
19,"Private",176570,"11th",7,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,60,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.20105299027457188,0.7989470097254281,"Male"
19,"Private",418324,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,36,"United-States","<=50K","34 or less",0.6666666666666666,0.3333333333333333,"Female",0.41400372162991944,0.5859962783700806,"Male"
19,"Private",125010,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,45,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.08192156601475999,0.91807843398524,"Male"
19,"Private",446219,"10th",6,"Never-married","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K","34 or less",0.9090909090909091,0.09090909090909091,"Female",0.7320252843582068,0.26797471564179326,"Female"
19,"Private",57067,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,45,"United-States","<=50K","34 or less",0.6666666666666666,0.3333333333333333,"Female",0.3169600072011755,0.6830399927988244,"Male"
