"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","Prediction (income)"
19,"Private",283945,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",183041,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",188815,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",34095,0,20,"United-States","<=50K","34 or less",">50K"
19,"Private",226913,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",144161,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,"Private",104830,"7th-8th",4,"Never-married","Transport-moving","Unmarried","White","Male",0,0,25,"Guatemala","<=50K","34 or less","<=50K"
19,"Private",186159,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",175652,"11th",7,"Never-married","Other-service","Other-relative","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",374262,"12th",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",127190,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",240468,"Some-college",10,"Married-spouse-absent","Sales","Own-child","White","Female",0,1602,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",112432,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,58,"United-States","<=50K","34 or less","<=50K"
19,,180976,"10th",6,"Never-married",,"Unmarried","White","Female",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",199441,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",250639,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,24,"United-States","<=50K","34 or less","<=50K"
19,"Private",217769,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",293928,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",97215,"Some-college",10,"Separated","Sales","Unmarried","White","Female",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",208513,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",187570,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",66838,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,9,"United-States","<=50K","34 or less","<=50K"
19,"Private",198663,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",299050,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","34 or less","<=50K"
19,"Private",255161,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,,318264,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,,220517,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Self-emp-not-inc",227310,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Local-gov",202184,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",60367,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,13,"United-States","<=50K","34 or less","<=50K"
19,,242001,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",225294,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",63814,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,18,"United-States","<=50K","34 or less","<=50K"
19,"Private",356272,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",271118,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,28,"United-States","<=50K","34 or less","<=50K"
19,"Private",343200,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",178147,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",63434,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",321817,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,,32477,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",167859,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",501144,"Some-college",10,"Never-married","Sales","Other-relative","Black","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",272800,"12th",8,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",195805,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,12,"United-States","<=50K","34 or less","<=50K"
19,"Private",86860,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",318002,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",140459,"11th",7,"Never-married","Craft-repair","Other-relative","White","Male",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",199495,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",264390,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,2001,40,"United-States","<=50K","34 or less","<=50K"
19,"State-gov",56424,"12th",8,"Never-married","Transport-moving","Own-child","Black","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",138153,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States","<=50K","34 or less","<=50K"
19,"Private",201743,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,,61855,"HS-grad",9,"Never-married",,"Other-relative","White","Female",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,"Private",68552,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,"Private",243373,"12th",8,"Never-married","Sales","Other-relative","White","Male",1055,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",220819,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",67759,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,43,"United-States","<=50K","34 or less","<=50K"
19,"Private",111232,"12th",8,"Never-married","Transport-moving","Own-child","White","Male",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,,184308,"Some-college",10,"Married-civ-spouse",,"Wife","White","Female",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,"Private",126501,"11th",7,"Never-married","Adm-clerical","Own-child","Amer-Indian-Eskimo","Female",0,0,15,"South","<=50K","34 or less","<=50K"
19,,200790,"12th",8,"Married-civ-spouse",,"Other-relative","White","Female",15024,0,40,"United-States",">50K","34 or less",">50K"
19,"Private",206777,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"State-gov",282721,"Some-college",10,"Never-married","Other-service","Not-in-family","Black","Male",0,0,12,"United-States","<=50K","34 or less","<=50K"
19,"Private",223392,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,,440417,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,,158603,"10th",6,"Never-married",,"Own-child","Black","Male",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",140985,"Some-college",10,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"State-gov",37332,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",35865,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,"Local-gov",176831,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",106306,"Some-college",10,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"State-gov",194260,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",196857,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",228939,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",184121,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",236879,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",407759,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,,182609,"HS-grad",9,"Never-married",,"Own-child","Black","Female",0,0,25,"United-States","<=50K","34 or less","<=50K"
19,"Private",389143,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",95078,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,,71592,"Some-college",10,"Never-married",,"Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",220101,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",284652,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K","34 or less","<=50K"
19,"Private",369463,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",47577,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less","<=50K"
19,"Private",283945,"10th",6,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,1602,45,"United-States","<=50K","34 or less","<=50K"
19,"Private",100999,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",340567,"1st-4th",2,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,55,"Mexico","<=50K","34 or less","<=50K"
19,"State-gov",127085,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States","<=50K","34 or less","<=50K"
19,"Local-gov",243960,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,16,"United-States","<=50K","34 or less","<=50K"
19,"State-gov",135162,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States","<=50K","34 or less","<=50K"
19,,351195,"9th",5,"Never-married",,"Other-relative","White","Male",0,1719,35,"El-Salvador","<=50K","34 or less","<=50K"
19,"Private",96176,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"State-gov",261422,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",198943,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K","34 or less","<=50K"
19,"Private",45381,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,8,"United-States","<=50K","34 or less","<=50K"
19,"Private",178811,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,20,"United-States","<=50K","34 or less","<=50K"
19,"Private",117444,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",166153,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,"Private",124265,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,50,"United-States","<=50K","34 or less","<=50K"
19,,230874,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,40,"United-States","<=50K","34 or less","<=50K"
19,"Private",160811,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,38,"United-States","<=50K","34 or less","<=50K"
19,"Private",223669,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States","<=50K","34 or less","<=50K"
19,,204868,"HS-grad",9,"Married-civ-spouse",,"Wife","White","Female",0,0,36,"United-States","<=50K","34 or less","<=50K"
20,,119156,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
20,"Private",130959,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","34 or less","<=50K"
